Genome,Country,Date,adc,hdc,agmatinase,odc,tdc
SAMN43598281,Spain,2022,0,0,0,0,1
SAMN43598282,Spain,2022,0,0,0,0,1
SAMN43598283,Spain,2022,0,0,0,0,1
SAMN43598284,Spain,2022,0,0,0,0,1
SAMN35776875,Russia,2022,0,0,0,1,0
SAMN35776878,Russia,2022,0,0,0,0,0
SAMN35776897,Russia,2022,0,0,0,1,0
SAMN36721155,Iraq,2022,0,0,0,0,0
SAMN33197937,South Korea,2022,0,0,0,0,0
SAMN41611878,China,2022,0,0,0,0,0
SAMN32670619,South Korea,2022,0,0,0,0,0
SAMN32670620,South Korea,2022,0,0,0,1,1
SAMN32670666,South Korea,2022,0,0,0,1,0
SAMN32670687,South Korea,2022,0,0,0,0,0
SAMN44323841,Turkey,2022,0,0,0,1,0
SAMN44323842,Turkey,2022,0,0,0,1,0
SAMN44323843,Turkey,2022,0,0,0,1,0
SAMN44323845,Turkey,2022,0,0,0,1,0
SAMN44323848,Turkey,2022,0,0,0,1,0
SAMN44323849,Turkey,2022,0,0,0,1,0
SAMN44323850,Turkey,2022,0,0,0,1,0
SAMN44323851,Turkey,2022,0,0,0,1,0
SAMN44323852,Turkey,2022,0,0,0,1,0
SAMN44323853,Turkey,2022,0,0,0,1,0
SAMN44323854,Turkey,2022,0,0,0,1,0
SAMN44323855,Turkey,2022,0,0,0,1,0
SAMN44323857,Turkey,2022,0,0,0,1,0
SAMN44323858,Turkey,2022,0,0,0,1,0
SAMN44323861,Turkey,2022,0,0,0,1,0
SAMN44323862,Turkey,2022,0,0,0,1,0
SAMN44323863,Turkey,2022,0,0,0,1,0
SAMN44323864,Turkey,2022,0,0,0,1,0
SAMN44323865,Turkey,2022,0,0,0,1,0
SAMN36764863,India,2022,0,0,0,1,0
SAMN43016444,China,2022,0,0,0,0,0
SAMN32634347,China,2022,0,0,0,0,0
SAMN33144269,South Korea,2022,0,0,0,1,0
SAMN33144386,South Korea,2022,0,0,0,0,0
SAMN33144399,South Korea,2022,0,0,0,0,0
SAMN33144407,South Korea,2022,0,0,0,0,0
SAMN33145128,South Korea,2022,0,0,0,0,0
SAMN33195121,South Korea,2022,0,0,0,0,0
SAMN33195124,South Korea,2022,0,0,0,0,0
SAMN33195126,South Korea,2022,0,0,0,0,0
SAMN33195128,South Korea,2022,0,0,0,0,0
SAMN33195158,South Korea,2022,0,0,0,0,0
SAMN40924847,South Korea,2022,0,0,0,0,0
SAMN38016013,China,2022,0,0,0,1,0
SAMN40560998,China,2022,0,0,0,0,0
SAMN44319639,China,2022,0,0,0,0,0
SAMN44320424,China,2022,0,0,0,0,0
SAMN35776905,Russia,2022,0,0,0,1,0
SAMN35776906,Russia,2022,0,0,0,1,0
SAMN35776908,Russia,2022,0,0,0,1,0
SAMN33198791,South Korea,2022,0,0,0,1,0
SAMN37162739,Iraq,2022,0,0,0,0,1
SAMN37344192,China,2022,0,0,0,0,0
SAMN37344194,China,2022,0,0,0,0,0
SAMN39783601,Denmark,2023,0,0,0,0,0
SAMN39783603,Denmark,2023,0,0,0,0,0
SAMN41754004,China,2023,0,0,0,0,0
SAMN41754007,China,2023,0,0,0,0,1
SAMN41754008,China,2023,0,0,0,0,0
SAMN41754011,China,2023,0,0,0,0,1
SAMN41754012,China,2023,0,0,0,0,1
SAMN41754019,China,2023,0,0,0,0,1
SAMN41754020,China,2023,0,0,0,0,0
SAMN41754027,China,2023,0,0,0,0,0
SAMN41754028,China,2023,0,0,0,0,0
SAMN41754029,China,2023,0,0,0,0,0
SAMN41754030,China,2023,0,0,0,0,0
SAMN41754032,China,2023,0,0,0,0,1
SAMN41754034,China,2023,0,0,0,0,1
SAMN41754036,China,2023,0,0,0,0,0
SAMN41754038,China,2023,0,0,0,0,0
SAMN41754040,China,2023,0,0,0,0,0
SAMN41754041,China,2023,0,0,0,0,0
SAMN41754043,China,2023,0,0,0,0,0
SAMN41754044,China,2023,0,0,0,0,1
SAMN41754046,China,2023,0,0,0,0,0
SAMN41754050,China,2023,0,0,0,0,0
SAMN41754052,China,2023,0,0,0,0,0
SAMN41754053,China,2023,0,0,0,0,0
SAMN41754056,China,2023,0,0,0,0,0
SAMN41754062,China,2023,0,0,0,0,0
SAMN41754064,China,2023,0,0,0,0,0
SAMN41754065,China,2023,0,0,0,0,0
SAMN41754066,China,2023,0,0,0,0,0
SAMN41754067,China,2023,0,0,0,0,1
SAMN41754068,China,2023,0,0,0,0,1
SAMN41754069,China,2023,0,0,0,0,1
SAMN41754070,China,2023,0,0,0,0,1
SAMN41754071,China,2023,0,0,0,0,1
SAMN41754072,China,2023,0,0,0,0,1
SAMN41754073,China,2023,0,0,0,0,1
SAMN41754074,China,2023,0,0,0,0,1
SAMN41754075,China,2023,0,0,0,0,1
SAMN41754076,China,2023,0,0,0,0,1
SAMN41754077,China,2023,0,0,0,0,1
SAMN41754078,China,2023,0,0,0,0,1
SAMN41754079,China,2023,0,0,0,0,1
SAMN41754081,China,2023,0,0,0,0,1
SAMN41754082,China,2023,0,0,0,0,0
SAMN41754083,China,2023,0,0,0,0,0
SAMN41754085,China,2023,0,0,0,0,0
SAMN41754087,China,2023,0,0,0,0,0
SAMN41754088,China,2023,0,0,0,0,0
SAMN41754089,China,2023,0,0,0,0,0
SAMN42178302,China,2023,0,0,0,0,1
SAMN42178307,China,2023,0,0,0,0,1
SAMN42178331,China,2023,0,0,0,0,1
SAMN42178334,China,2023,0,0,0,0,1
SAMN42178349,China,2023,0,0,0,0,1
SAMN42178350,China,2023,0,0,0,0,1
SAMN42178351,China,2023,0,0,0,0,1
SAMN42178352,China,2023,0,0,0,0,1
SAMN42178353,China,2023,0,0,0,0,1
SAMN42178354,China,2023,0,0,0,0,1
SAMN42178355,China,2023,0,0,0,0,1
SAMN42178356,China,2023,0,0,0,0,1
SAMN42178357,China,2023,0,0,0,0,1
SAMN42178358,China,2023,0,0,0,0,1
SAMN42178359,China,2023,0,0,0,0,1
SAMN42178360,China,2023,0,0,0,0,1
SAMN42178361,China,2023,0,0,0,0,1
SAMN42178362,China,2023,0,0,0,0,1
SAMN42178363,China,2023,0,0,0,0,1
SAMN42178364,China,2023,0,0,0,0,1
SAMN42178365,China,2023,0,0,0,0,1
SAMN42178366,China,2023,0,0,0,0,1
SAMN42178367,China,2023,0,0,0,0,1
SAMN42178368,China,2023,0,0,0,0,1
SAMN42178369,China,2023,0,0,0,0,1
SAMN42178370,China,2023,0,0,0,0,1
SAMN42178371,China,2023,0,0,0,0,1
SAMN42178372,China,2023,0,0,0,0,1
SAMN42178373,China,2023,0,0,0,0,1
SAMN42178374,China,2023,0,0,0,0,1
SAMN42178375,China,2023,0,0,0,0,1
SAMN42178376,China,2023,0,0,0,0,1
SAMN42178377,China,2023,0,0,0,0,1
SAMN42178378,China,2023,0,0,0,0,1
SAMN42178379,China,2023,0,0,0,0,1
SAMN42178380,China,2023,0,0,0,0,1
SAMN42178381,China,2023,0,0,0,0,1
SAMN44332389,China,2023,0,0,0,0,0
SAMN34356664,China,2023,0,0,0,1,0
SAMN35638176,Switzerland,2023,0,0,0,0,1
SAMN35796819,South Korea,2023,0,0,0,0,0
SAMN35796820,South Korea,2023,0,0,0,0,0
SAMN35796828,South Korea,2023,0,0,0,0,0
SAMN36269764,South Korea,2023,0,0,0,1,0
SAMN36270139,South Korea,2023,0,0,0,1,0
SAMN36277556,South Korea,2023,0,0,0,1,0
SAMN36277561,South Korea,2023,0,0,0,1,0
SAMN36277563,South Korea,2023,0,0,0,1,0
SAMN36290608,South Korea,2023,0,0,0,0,0
SAMN36507063,China,2023,0,0,0,0,0
SAMN41941956,China,2023,0,0,0,0,0
SAMN47408455,China,2023,0,0,0,0,1
SAMN39783602,Denmark,2023,0,0,0,0,0
SAMN39783604,Denmark,2023,0,0,0,0,0
SAMN39783606,Denmark,2023,0,0,0,0,0
SAMN40643088,China,2023,0,0,0,1,0
SAMN45066674,China,2023,0,0,0,0,1
SAMN47272125,China,2023,1,0,0,0,0
SAMN41852705,China,2023,0,0,0,0,0
SAMN41597605,Australia,2023,1,0,1,0,0
SAMN41597607,Australia,2023,1,0,1,0,0
SAMN41597608,Australia,2023,1,0,1,0,0
SAMN41597609,Australia,2023,1,0,0,0,0
SAMN41597611,Australia,2023,1,0,1,0,0
SAMN40648967,Australia,2023,0,0,0,0,0
SAMN41597614,Australia,2023,1,0,1,0,0
SAMN41597615,Australia,2023,1,0,1,0,0
SAMN46014608,Bangladesh,2023,0,0,0,0,0
SAMN46084119,Bangladesh,2023,0,0,0,0,0
SAMN40125668,Hong Kong,2023,0,0,0,0,1
SAMN40125669,Hong Kong,2023,0,0,0,0,0
SAMN39783605,Denmark,2023,0,0,0,0,0
SAMN44971012,Bangladesh,2023,0,0,0,0,0
SAMN44971013,Bangladesh,2023,0,0,0,0,0
SAMN44971014,Bangladesh,2023,0,0,0,0,0
SAMN44971015,Bangladesh,2023,0,0,0,0,0
SAMN41103189,South Korea,2024,0,0,0,0,1
SAMN41103213,South Korea,2024,0,0,0,0,1
SAMN41103214,South Korea,2024,0,0,0,0,1
SAMN41103215,South Korea,2024,0,0,0,0,1
SAMN41103216,South Korea,2024,0,0,0,0,1
SAMN41103218,South Korea,2024,0,0,0,0,1
SAMN46975459,South Korea,2024,0,0,0,0,0
SAMN46975573,South Korea,2024,0,0,0,0,0
SAMN46975725,South Korea,2024,0,0,0,0,0
SAMN47234676,China,2024,0,0,0,0,0
SAMN46400503,China,2024,0,0,0,0,0
SAMN46400537,China,2024,0,0,0,0,0
SAMN47215997,China,2024,0,0,0,0,1
SAMN07303049,China,2005,0,0,0,0,0
SAMN09602223,South Korea,2011,0,0,0,0,0
SAMN11618760,Italy,2013,0,0,0,0,0
SAMN30034962,South Korea,2015,0,0,0,0,0
SAMN20719227,Germany,2019,0,0,0,0,1
SAMN14389534,China,2020,0,0,0,0,0
SAMN14389560,China,2020,0,0,0,0,0
SAMN14389570,China,2020,0,0,0,0,1
SAMN14389575,China,2020,0,0,0,0,1
SAMN14389577,China,2020,0,0,0,0,1
SAMN14389580,China,2020,0,0,0,0,1
SAMN14389582,China,2020,0,0,0,0,0
SAMN14389585,China,2020,0,0,0,0,1
SAMN14389594,China,2020,0,0,0,0,1
SAMN37642827,NA,2022,0,0,0,0,0
SAMN42033111,Indonesia,2022,0,0,0,0,0
SAMN42378543,China,2023,0,0,0,0,0
SAMN43818205,China,2023,0,0,0,0,1
SAMN19065618,Belgium,2014,0,0,0,0,0
SAMN19065619,Belgium,2014,0,0,0,0,0
SAMN19065620,Belgium,2014,0,0,0,0,0
SAMN19065621,Belgium,2014,0,0,0,0,0
SAMN19065622,Belgium,2014,0,0,0,0,0
SAMN19065623,Belgium,2014,0,0,0,0,0
SAMN12234693,Ethiopia,2017,0,0,0,1,0
SAMN12234709,Ethiopia,2017,0,0,0,0,0
SAMN40733472,Belgium,2019,0,0,0,0,1
SAMN37067336,Argentina,2021,0,0,0,0,1
SAMN42884528,China,2023,0,0,0,0,1
SAMN42884529,China,2023,0,0,0,0,1
SAMN42884530,China,2023,0,0,0,0,1
SAMN38750250,USA,2021,1,0,1,0,0
SAMN37976366,Italy,2022,0,0,0,0,1
SAMN05942012,USA,2016,0,0,0,1,0
SAMN05942025,USA,2016,0,0,0,1,0
SAMN33981270,India,2019,0,0,0,0,0
SAMN14478475,South Korea,2020,0,0,0,0,0
SAMN06066887,Burkina Faso,2001,0,0,0,1,0
SAMN34045738,South Korea,2023,0,0,0,0,0
SAMN42884494,China,2011,0,0,0,0,1
SAMN40448250,South Korea,2024,0,0,0,0,0
SAMN12784813,NA,1990,0,1,0,0,0
SAMN15080508,Taiwan,2017,0,0,0,0,0
SAMN40733447,Belgium,2017,0,0,0,0,1
SAMN45919552,China,2023,0,0,0,0,1
SAMN45919553,China,2023,0,0,0,0,1
SAMN45919554,China,2023,0,0,0,0,1
SAMN45919555,China,2023,0,0,0,0,1
SAMN45919616,China,2023,0,0,0,0,1
SAMN45919617,China,2023,0,0,0,0,1
SAMN45919618,China,2023,0,0,0,0,1
SAMN45919619,China,2023,0,0,0,0,1
SAMN38918069,India,2016,0,0,0,1,0
SAMN44617831,Turkey,2016,0,0,0,1,0
SAMN07551496,South Korea,2017,0,0,0,0,0
SAMN18631317,Switzerland,2020,0,0,0,0,1
SAMN30865606,South Korea,2021,0,0,0,1,0
SAMN33555563,Viet Nam,2022,0,0,0,0,1
SAMN16814808,China,2018,0,0,0,0,0
SAMN44671256,Egypt,2024,0,0,0,1,0
SAMN44671624,Egypt,2024,0,0,0,0,0
SAMN06052263,China,2016,0,0,0,0,0
SAMN14558312,South Korea,2016,0,0,0,1,0
SAMN37221010,South Korea,2016,0,0,0,0,0
SAMN04530070,China,2012,0,0,0,0,0
SAMN18440976,India,2019,0,0,0,0,0
SAMN20719231,Germany,2019,0,0,0,0,1
SAMN28910748,India,2021,0,0,0,0,1
SAMN28910749,India,2021,0,0,0,0,1
SAMN39456032,Bangladesh,2023,0,0,0,0,1
SAMN39456033,Bangladesh,2023,0,0,0,0,1
SAMN39456035,Bangladesh,2023,0,0,0,0,0
SAMN39456036,Bangladesh,2023,0,0,0,0,0
SAMN39456037,Bangladesh,2023,0,0,0,0,0
SAMN39456038,Bangladesh,2023,0,0,0,0,0
SAMN04266587,Argentina,2005,0,0,0,0,0
SAMN12388976,China,2016,0,0,0,0,0
SAMN18631322,Switzerland,2020,0,0,0,0,1
SAMN40323361,Canada,2020,0,0,0,0,0
SAMN06675000,China,2010,0,0,0,0,0
SAMN02777132,New Zealand,2013,0,0,0,0,0
SAMN09779799,USA,2015,0,0,0,0,0
SAMN08225692,China,2016,0,0,0,0,0
SAMN33923134,China,2021,0,0,0,0,0
SAMN33717545,China,2022,0,0,0,1,0
SAMN16435603,India,2008,0,0,0,1,0
SAMN44617700,Turkey,2016,0,1,0,0,0
SAMN18711544,China,2019,0,0,0,0,0
SAMN37707117,Greece,2021,0,0,0,0,0
SAMN37707123,Greece,2021,0,0,0,0,0
SAMN39454010,China,2023,0,0,0,0,0
SAMN43031427,China,2024,0,0,0,1,0
SAMN43031738,China,2024,0,0,0,0,0
SAMN04589502,Denmark,2007,0,0,0,1,0
SAMN08158233,South Korea,2017,0,0,0,0,0
SAMN26655403,USA,2013,0,0,0,0,0
SAMN44629846,Turkey,2018,0,0,0,1,0
SAMN20719232,Germany,2019,0,0,0,0,1
SAMN21367937,Hungary,2021,0,0,0,1,0
SAMN21367939,Hungary,2021,0,0,0,0,0
SAMN10484493,China,2018,0,0,0,0,0
SAMN20719224,Germany,2019,0,0,0,0,1
SAMN41035201,USA,2021,0,0,0,0,1
SAMN41035203,USA,2021,0,0,0,0,1
SAMN20719230,Germany,2019,0,0,0,0,1
SAMN38750255,USA,2021,1,0,1,0,0
SAMN44015999,South Korea,2024,0,0,0,0,0
SAMN26437350,USA,2018,0,0,0,0,1
SAMN20719225,Germany,2019,0,0,0,0,1
SAMN38673182,USA,2023,0,0,0,0,1
SAMN30355323,Turkey,2021,0,0,0,0,1
SAMN11618762,Italy,2013,0,0,0,0,0
SAMN44616945,Turkey,2013,0,0,0,1,0
SAMN05864077,USA,2016,0,0,0,1,0
SAMN08286755,South Korea,2016,0,0,0,0,0
SAMN07280659,South Korea,2017,0,0,0,0,0
SAMN31037893,Nigeria,2022,0,0,0,1,0
SAMN31037894,Nigeria,2022,0,0,0,1,0
SAMN47195325,China,2023,0,0,0,0,0
SAMN43558209,China,2019,0,0,0,0,1
SAMN31170980,South Korea,2021,0,0,0,0,0
SAMN22314508,USA,2013,0,0,0,1,0
SAMN22739185,USA,2013,0,0,0,0,0
SAMN24344772,USA,2013,0,0,0,0,0
SAMN25353419,USA,2013,0,0,0,0,0
SAMN26578854,USA,2013,0,0,0,0,0
SAMN18687446,USA,2014,0,0,0,1,0
SAMN18869149,USA,2014,0,0,0,1,0
SAMN18869154,USA,2014,0,0,0,1,0
SAMN33443761,Algeria,2017,0,0,0,0,1
SAMN41038019,China,2020,0,0,0,0,0
SAMN20719228,Germany,2019,0,0,0,0,1
SAMN20719253,Germany,2020,0,0,0,0,1
SAMN19373080,South Korea,2021,0,0,0,0,0
SAMN40696271,Turkey,2001,0,0,0,1,0
SAMN05726895,USA,2016,0,0,0,0,0
SAMN16506628,USA,2017,0,0,0,0,1
SAMN20719254,Germany,2020,0,0,0,0,1
SAMN40733486,Belgium,2020,0,0,0,0,1
SAMN42884510,China,2023,0,0,0,0,1
SAMN42884521,China,2023,0,0,0,0,1
SAMN20719255,Germany,2020,0,0,0,0,1
SAMN42884508,China,2023,0,0,0,0,1
SAMN42884509,China,2023,0,0,0,0,1
SAMN42884531,China,2023,0,0,0,0,1
SAMN17214540,China,2019,0,0,0,0,0
SAMN38273024,China,2022,0,0,0,0,0
SAMN42884512,China,2023,0,0,0,0,1
SAMN42884513,China,2023,0,0,0,0,1
SAMN42884514,China,2023,0,0,0,0,1
SAMN42884515,China,2023,0,0,0,0,1
SAMN43558228,China,2019,0,0,0,0,1
SAMN18631314,Switzerland,2020,0,0,0,0,1
SAMN18631315,Switzerland,2020,0,0,0,0,1
SAMN18631316,Switzerland,2020,0,0,0,0,1
SAMN42884518,China,2023,0,0,0,0,1
SAMN42884520,China,2023,0,0,0,0,1
SAMN42884523,China,2023,0,0,0,0,1
SAMN42884524,China,2023,0,0,0,0,1
SAMN33215311,South Korea,2009,0,0,0,1,0
SAMN19065388,Finland,2014,0,0,0,0,0
SAMN19065389,Finland,2014,0,0,0,0,0
SAMN19065390,Finland,2014,0,0,0,0,0
SAMN19065426,Finland,2014,1,0,0,0,0
SAMN19065427,Finland,2014,0,0,0,0,0
SAMN19065429,Finland,2014,0,0,0,0,0
SAMN19065430,Finland,2014,1,0,0,0,0
SAMN19065432,Finland,2014,0,0,0,0,0
SAMN19065434,Finland,2014,0,0,0,0,0
SAMN19065435,Finland,2014,1,0,0,0,0
SAMN11026499,South Korea,2015,0,0,0,0,0
SAMN09531641,Bangladesh,2016,0,0,0,0,0
SAMN09531783,Bangladesh,2016,0,0,0,0,0
SAMN19573782,USA,2019,0,0,0,0,1
SAMN33358676,China,2021,0,0,0,0,1
SAMN41035227,USA,2021,0,0,0,1,0
SAMN41035228,USA,2021,0,0,0,1,0
SAMN41035247,USA,2021,0,0,0,1,0
SAMN41035248,USA,2021,0,0,0,1,0
SAMN41035249,USA,2021,0,0,0,1,0
SAMN41035250,USA,2021,0,0,0,1,0
SAMN41035251,USA,2021,0,0,0,1,0
SAMN41035252,USA,2021,0,0,0,1,0
SAMN41062939,USA,2022,0,0,0,0,0
SAMN41062964,USA,2022,0,0,0,0,0
SAMN41518273,NA,2023,0,0,0,0,1
SAMN41518274,NA,2023,0,0,0,0,1
SAMN41518275,NA,2023,0,0,0,0,1
SAMN41518276,NA,2023,0,0,0,0,1
SAMN41518277,NA,2023,0,0,0,0,1
SAMN45919543,China,2023,0,0,0,0,1
SAMN45919544,China,2023,0,0,0,0,1
SAMN45919545,China,2023,0,0,0,0,1
SAMN45919546,China,2023,0,0,0,0,1
SAMN45919633,China,2023,0,0,0,0,1
SAMN43471484,China,2024,0,0,0,0,0
SAMN04508169,China,2014,0,0,0,0,0
SAMN16131617,China,2018,0,0,0,1,0
SAMN40733459,Belgium,2018,0,0,0,0,1
SAMN40277747,South Korea,2017,0,0,0,0,0
SAMN40277763,South Korea,2017,0,0,0,1,0
SAMN27573582,Indonesia,1994,0,0,0,0,0
SAMN07303442,China,2010,0,0,0,0,0
SAMN07305403,China,2010,0,0,0,0,0
SAMN18942680,USA,1987,0,0,0,0,0
SAMN46169817,China,2024,0,0,0,0,0
SAMN46169818,China,2024,0,0,0,0,0
SAMN46169819,China,2024,0,0,0,0,0
SAMN46169820,China,2024,0,0,0,0,0
SAMN46169821,China,2024,0,0,0,0,0
SAMN46169822,China,2024,0,0,0,0,0
SAMN06676198,Argentina,2013,0,0,0,1,0
SAMN07311129,China,2010,0,0,0,0,0
SAMN13164044,China,2018,0,0,0,0,1
SAMN13255693,South Korea,2016,0,0,0,0,0
SAMN23429945,China,2021,0,0,0,0,0
SAMN34247073,Thailand,2022,0,0,0,0,0
SAMN34247074,Thailand,2022,0,0,0,0,0
SAMN03580836,Italy,2012,0,0,0,1,0
SAMN19573783,USA,2019,0,0,0,0,1
SAMN41018650,USA,2021,0,0,0,0,1
SAMN41018651,USA,2021,0,0,0,0,1
SAMN26026626,USA,2004,0,0,0,0,1
SAMN26026627,USA,2004,0,0,0,0,1
SAMN05864073,USA,2016,0,0,0,1,0
SAMN05942026,USA,2016,0,0,0,1,0
SAMN45148574,Turkey,2017,0,0,0,1,0
SAMN43558173,China,2018,0,0,0,0,1
SAMN41030659,USA,2021,0,0,0,0,1
SAMN41030660,USA,2021,0,0,0,0,1
SAMN34257719,South Africa,2015,0,0,0,0,1
SAMN34257721,South Africa,2015,0,0,0,0,1
SAMN34257722,South Africa,2015,0,0,0,0,1
SAMN34257724,South Africa,2015,0,0,0,0,1
SAMN34257725,South Africa,2015,0,0,0,0,1
SAMN34257726,South Africa,2015,0,0,0,0,1
SAMN38477104,Malaysia,2023,0,0,0,0,1
SAMN02639794,China,2012,0,0,0,0,0
SAMN12373140,Brazil,2014,0,0,0,0,1
SAMN31723195,South Africa,2017,0,0,0,0,0
SAMN35721675,South Africa,2017,0,0,0,1,0
SAMN14916503,South Korea,2019,0,0,0,0,0
SAMN18137751,China,2014,0,0,0,0,0
SAMN40733460,Belgium,2018,0,0,0,0,1
SAMN43558219,China,2019,0,0,0,0,1
SAMN07305388,China,2010,0,0,0,0,0
SAMN43558176,China,2018,0,0,0,0,0
SAMN38750260,USA,2021,1,0,1,0,0
SAMN41018644,USA,2021,0,0,0,0,1
SAMN41018645,USA,2021,0,0,0,0,1
SAMN41018646,USA,2021,0,0,0,0,1
SAMN41018647,USA,2021,0,0,0,0,1
SAMN39861922,South Korea,2022,0,0,0,0,0
SAMN07303085,China,2005,0,0,0,0,0
SAMN15532490,USA,2017,0,0,0,1,0
SAMN19573784,USA,2019,0,0,0,0,1
SAMN44342035,Germany,2018,0,0,0,0,1
SAMN34246723,China,2021,0,0,0,0,0
SAMN34261673,China,2021,0,0,0,1,0
SAMN34263071,China,2021,0,0,0,1,0
SAMN41030661,USA,2021,0,0,0,0,1
SAMN11890478,China,2012,0,0,0,1,1
SAMN09602975,France,2016,0,0,0,0,0
SAMN36496274,USA,2021,0,0,0,0,1
SAMN36496275,USA,2021,0,0,0,0,1
SAMN36496278,USA,2021,0,0,0,0,0
SAMN36496280,USA,2021,0,0,0,0,1
SAMN36496282,USA,2021,0,0,0,0,1
SAMN36496290,USA,2021,0,0,0,0,1
SAMN36496291,USA,2021,0,0,0,0,1
SAMN36496295,USA,2021,0,0,0,0,1
SAMN36496296,USA,2021,0,0,0,0,1
SAMN36496297,USA,2021,0,0,0,0,1
SAMN40907895,Taiwan,2017,0,0,0,1,0
SAMN17825112,Bangladesh,2020,0,0,0,0,0
SAMN17825113,Bangladesh,2020,0,0,0,0,0
SAMN17825114,Bangladesh,2020,0,0,0,0,0
SAMN07179269,Croatia,2005,0,0,0,0,0
SAMN09099009,China,2008,0,0,0,1,0
SAMN07739099,Germany,2010,0,0,0,0,0
SAMN07739528,Germany,2010,0,0,0,0,0
SAMN07740595,Germany,2010,0,0,0,0,0
SAMN37323575,South Korea,2015,0,0,0,0,0
SAMN07160384,South Korea,2016,0,0,0,1,0
SAMN33841610,South Korea,2017,0,0,0,0,0
SAMN14979736,Brazil,2019,0,0,0,0,0
SAMN19988607,China,2020,0,0,0,0,1
SAMN41829189,Taiwan,2020,0,0,0,1,0
SAMN41518278,NA,2023,0,0,0,0,1
SAMN41518279,NA,2023,0,0,0,0,1
SAMN41518280,NA,2023,0,0,0,0,1
SAMN41518281,NA,2023,0,0,0,0,1
SAMN41518282,NA,2023,0,0,0,0,1
SAMN41518284,NA,2023,0,0,0,0,1
SAMN41518285,NA,2023,0,0,0,0,1
SAMN47197937,China,2023,1,0,1,0,0
SAMN07305421,China,2010,0,0,0,0,0
SAMN27776280,China,2016,0,0,0,0,1
SAMN42232012,Algeria,2017,0,0,0,0,0
SAMN38750259,USA,2021,1,0,1,0,0
SAMN27776281,China,2016,0,0,0,0,1
SAMN37341866,China,2021,0,0,0,0,1
SAMN27776282,China,2016,0,0,0,0,1
SAMN13526508,Russia,2017,0,0,0,0,0
SAMN14671187,Norway,2017,0,0,0,0,0
SAMN18631320,Switzerland,2020,0,0,0,0,1
SAMN36798298,Poland,2021,0,0,0,0,0
SAMN27776283,China,2016,0,0,0,0,1
SAMN21224010,Zimbabwe,2016,0,0,0,0,0
SAMN27776284,China,2016,0,0,0,0,1
SAMN40877143,Taiwan,2018,0,0,0,1,0
SAMN44355615,China,2024,0,0,0,0,0
SAMN27776285,China,2016,0,0,0,0,1
SAMN11843919,Germany,2018,0,0,0,0,0
SAMN17214561,China,2019,0,0,0,0,0
SAMN37067328,Argentina,2019,0,0,0,0,1
SAMN40733488,Belgium,2020,0,0,0,0,1
SAMN44596808,China,2021,0,0,0,0,0
SAMN26563464,Mexico,2011,0,0,0,0,0
SAMN27776286,China,2016,0,0,0,0,1
SAMN36868838,Austria,2016,0,0,0,1,0
SAMN12316825,South Korea,2016,0,0,0,0,0
SAMN12317594,South Korea,2016,0,0,0,0,0
SAMN12318339,South Korea,2016,0,0,0,0,0
SAMN12318342,South Korea,2016,0,0,0,0,0
SAMN12318346,South Korea,2016,0,0,0,0,0
SAMN12318348,South Korea,2016,0,0,0,0,0
SAMN12318349,South Korea,2016,0,0,0,0,0
SAMN12318350,South Korea,2016,0,0,0,0,0
SAMN12318507,South Korea,2016,0,0,0,0,0
SAMN27776287,China,2016,0,0,0,0,1
SAMN29017765,USA,2021,0,0,0,0,0
SAMN05726896,USA,2016,0,0,0,0,0
SAMN05864079,USA,2016,0,0,0,1,0
SAMN27776288,China,2016,0,0,0,0,1
SAMN43558170,China,2018,0,0,0,0,1
SAMN43558172,China,2018,0,0,0,0,1
SAMN32307978,Spain,1985,0,0,0,0,0
SAMN27057382,Thailand,2019,0,0,0,0,1
SAMN27057451,Thailand,2019,0,0,0,0,1
SAMN18935462,USA,2009,0,0,0,0,0
SAMN18937939,USA,2009,0,0,0,0,0
SAMN18938100,USA,2009,0,0,0,0,0
SAMN18938172,USA,2009,0,0,0,0,0
SAMN18939715,USA,2009,0,0,0,0,0
SAMN18939723,USA,2009,0,0,0,0,0
SAMN18940221,USA,2009,0,0,0,0,0
SAMN18942671,USA,2009,0,0,0,0,0
SAMN18942672,USA,2009,0,0,0,0,0
SAMN18977394,USA,2009,0,0,0,0,0
SAMN18977487,USA,2009,0,0,0,0,0
SAMN18985901,USA,2009,0,0,0,0,0
SAMN18995118,USA,2009,0,0,0,0,0
SAMN19608333,USA,2009,0,0,0,0,0
SAMN40733444,Belgium,2016,0,0,0,0,1
SAMN11180681,China,2017,0,0,0,0,1
SAMN29256986,Thailand,2020,0,0,0,0,1
SAMN29641507,Thailand,2020,0,0,0,0,0
SAMN29641515,Thailand,2020,0,0,0,1,0
SAMN40733489,Belgium,2020,0,0,0,0,1
SAMN44629809,Turkey,2020,0,0,0,0,0
SAMN32933930,Nigeria,2021,0,0,0,0,1
SAMN38231263,China,2023,0,0,0,0,1
SAMN38258108,China,2023,0,0,0,1,0
SAMN44656710,Turkey,2019,0,0,0,1,0
SAMN32933932,Nigeria,2021,0,0,0,0,1
SAMN32933933,Nigeria,2021,0,0,0,0,1
SAMN12634845,Viet Nam,2010,0,0,0,1,0
SAMN17601126,China,2020,0,0,0,0,0
SAMN42318502,Algeria,2013,0,0,0,1,0
SAMN32933931,Nigeria,2021,0,0,0,0,1
SAMN33942262,South Korea,2021,0,0,0,0,0
